KeyError: (A, B)<tab>'資産税' '教員比'<tab>X = df['資産税','教員比']	[[A, B]] ←2重括弧だよ。	[[A, B]] ←2重括弧だよ。
AttributeError: module A has no attribute B<tab>'pandas' 'read'<tab>dfB = pd.read('プロ野球選手身長体重.csv')	pd.B_csv のスペルミスだよ。	pd.B_csv に直そう。
KeyError: A<tab>'アルコール'<tab>sns.pairplot(df, hue='アルコール')	データフレームにAという列はないよ。	データフレームにAという列はないよ。
NameError: name A is not defined<tab>'df'<tab>df['kcal'].describe() #平均値探し	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
ValueError: invalid literal for A() with base B: C<tab>int 10 '3.456'<tab>f=int(input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
NameError: name A is not defined<tab>'figsize'<tab>plt.figure(figsize(7,7))	変数Aを使う前にA=... のように値を代入しよう。	plt.figure(A=(7,7)) に直そう。
TypeError: A() must have at least two arguments.<tab>map<tab>N=a,b,c=map(input().split())	A(int, input().split()) に直そう。	A(int, input().split()) に直そう。
FileNotFoundError: A No such file or directory: B<tab>[Errno 2] 'ja.csv'<tab>df = pd.read_csv('ja.csv')	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
NameError: name A is not defined<tab>'cosine_similarity'<tab>print(cosine_similarity(X, Y))	変数Aを使う前にA=... のように値を代入しよう。	from sklearn.metrics.pairwise import A を実行しよう。
ValueError: invalid literal for A() with base B: C<tab>int 10 '2,4'<tab>A,B=map(int, input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
NameError: name A is not defined<tab>'word_tag_'<tab>if '句点' in word_tag_:	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
"KeyError: ""A not in index""<tab>['チーム']<tab>df1[['名前','チーム','身長','体重']]"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
ValueError: invalid literal for A() with base B: C<tab>int 10 'nikoandsolstice'<tab>x=int(S)	str(S) に直そう。	str(input()) に直そう。
NameError: name A is not defined<tab>'x'<tab>x=int(x)	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
KeyError: A<tab>'0'<tab>sns.kdeplot(df.groupby('学習時間').get_group('0')['G3'], shade = True, label = '1')	データフレームにAという列はないよ。	データフレームにAという列はないよ。
"NameError: name A is not defined<tab>'num1'<tab>round(""n"" ,num1)"	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
KeyError: A<tab>'教育内容'<tab>plt.hist(df['教育内容'])	データフレームにAという列はないよ。	データフレームにAという列はないよ。
ValueError: could not convert string to float: A<tab>'特になし'<tab>model.fit(X, y)	説明変数から非数値データを取り除こう。	説明変数から非数値データを取り除こう。
"KeyError: A<tab>'文字数'<tab>df[""文字数""] == df[""コメント""].str.len()"	データフレームにAという列はないよ。	データフレームにAという列はないよ。
AttributeError: A object has no attribute B<tab>'NoneType' 'rename'<tab>df3.rename(columns={'身長_x': '身長'}, inplace=True)	データフレームがNoneだよ。inplace=True による結果を代入していない?	データフレームがNoneだよ。inplace=True による結果を代入していない?
"NameError: name A is not defined<tab>'ans1'<tab>if ans1 == ""Yes"" and ans2 == ""Yes"" and ans3 == ""Yes"" :"	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
KeyError: A<tab>'男性'<tab>df['性別'] = df['男性'] * 5	データフレームにAという列はないよ。	データフレームにAという列はないよ。
KeyError: A<tab>'身長'<tab>df3.sort_values(by='身長', ascending=False)	データフレームにAという列はないよ。	データフレームにAという列はないよ。
NameError: name A is not defined<tab>'ansgd'<tab>N=ansgd	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
ValueError: Input contains NaN, infinity or a value too large for dtype(A).<tab>'float64'<tab>model.fit(X, y)	説明変数からNaNや無限大を取り除こう。	説明変数からNaNや無限大を取り除こう。
TypeError: A object is not subscriptable<tab>'int'<tab>A[1]	整数は先に文字列に変換しよう。	A(str(A)[1]) に直そう。
AttributeError: A object has no attribute B<tab>LinearRegression' 'feature_importances_...<tab>model.feature_importances_	線形回帰は決定木じゃないよ!	線形回帰は決定木じゃないよ!
"KeyError: ""None of A are in the B""<tab>[Float64Index([0.0, 0.0, 0.0, 0.0, 0.0, ...<tab>df=df+df[Weather]"	データフレームに存在しない列名を使っているよ。	データフレームに存在しない列名を使っているよ。
KeyError: (A, B)<tab>'kal' 'soldout'<tab>X = df['kal','soldout']	[[A, B]] ←2重括弧だよ。	[[A, B]] ←2重括弧だよ。
"KeyError: ""A not in index""<tab>['curry']<tab>X = df[['soldout','kcal','payday','temperature', 'weather_num','week_num', 'precipitation_num','event_num','remarks_num','name_num','otanoshimi','curry']]"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
"FileNotFoundError: A No such file or directory: B<tab>[Errno 2] 'town_survey.csv'<tab>df = pd.read_csv(""town_survey.csv"")"	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
NameError: name A is not defined<tab>'column1'<tab>X = df[[column1], [column]]	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
KeyError: A<tab>0<tab>keys_list(df_key['keys'][0])	.iloc[A] じゃない?	.iloc[A] じゃない?
TypeError: A() must have at least two arguments.<tab>map<tab>K,S=map(input().split())	A(int, input().split()) に直そう。	A(int, input().split()) に直そう。
AttributeError: A object has no attribute B<tab>DecisionTreeRegressor' 'feature_inporta...<tab>model.feature_inportances_	feature_importances_のスペルミスだよ。	feature_importances_のスペルミスだよ。
TypeError: A not supported between instances of B and C<tab>'<' 'list' 'int'<tab>while ma<w:	BとCの比較になっちゃているよ。	BとCの比較になっちゃているよ。
KeyError: A<tab>0<tab>df_uid_all[0]	.iloc[A] じゃない?	.iloc[A] じゃない?
ValueError: invalid literal for A() with base B: C<tab>int 10 '157.89'<tab>N=int(input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
NameError: name A is not defined<tab>'TS'<tab>print(TS)	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
TypeError: A object is not callable<tab>'int'<tab>print(max(l))	max = buitlins.max で初期化してみよう。	max = buitlins.max で初期化してみよう。
NameError: name A is not defined<tab>'X_train_name'<tab>print('name の訓練データ数：',len(X_train_name))	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
TypeError: A() got an unexpected keyword argument B<tab>__init__ 'maxdepth'<tab>model = DecisionTreeRegressor(maxdepth=3)	max_depthのスペルミスだよ。	max_depthのスペルミスだよ。
AttributeError: A object has no attribute B<tab>'Net' 'batch_sizes'<tab>model.batch_sizes	B のプロパティはないよ。	B のプロパティはないよ。
TypeError: A not supported between instances of B and C<tab>'<=' 'str' 'int'<tab>if X[-3]<=4:	BとCの比較になっちゃているよ。	BとCの比較になっちゃているよ。
ValueError: invalid literal for A() with base B: C<tab>int 10 '123 234'<tab>t = int(input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
TypeError: A object is not subscriptable<tab>'int'<tab>print(l[i][k])	整数は先に文字列に変換しよう。	整数は先に文字列に変換しよう。
TypeError: A object is not callable<tab>'int'<tab>print(max(a, b, c))	max = buitlins.max で初期化してみよう。	max = buitlins.max で初期化してみよう。
AttributeError: A object has no attribute B<tab>'DataFrame' 'column'<tab>for column in df.column[:-1]:	columnsのスペルミスだよ。	columnsのスペルミスだよ。
TypeError: A object is not iterable<tab>'NoneType'<tab>min(B)	min = buitlins.min で初期化してみよう。	min = buitlins.min で初期化してみよう。
"TypeError: A() got an unexpected keyword argument B<tab>pivot_table 'colums'<tab>pd.pivot_table(df, index=""血液型"",colums=""身長"")"	columnsのスペルミスだよ。	columnsのスペルミスだよ。
KeyError: A<tab>'友人と遊ぶ頻度'<tab>sns.boxplot(x=df['友人と遊ぶ頻度'], y=df['G3'])	データフレームにAという列はないよ。	データフレームにAという列はないよ。
NameError: name A is not defined<tab>'er'<tab>if S.find(er):	文字列はAのように' 'で囲もう。	文字列はAのように' 'で囲もう。
TypeError: A() got multiple values for argument B<tab>merge 'how'<tab>dfD = pd.merge(dfA, dfB, dfC, on='身長', how='inner')	一度に結合できるデータフレームは2つまでだよ。	一度に結合できるデータフレームは2つまでだよ。
TypeError: A() got multiple values for argument B<tab>merge 'how'<tab>dfD = pd.merge(dfA, dfB, dfC, on='名前', how='outer')	一度に結合できるデータフレームは2つまでだよ。	一度に結合できるデータフレームは2つまでだよ。
ValueError: invalid literal for A() with base B: C<tab>int 10 'B'<tab>N=int(input())	問題番号と入力データはあってる?	map(str, input().split()) に直そう。
NameError: name A is not defined<tab>'Trainer'<tab>trainer = Trainer()	変数Aを使う前にA=... のように値を代入しよう。	from transformers import A を実行しよう。
TypeError: A() missing B required positional argument: C<tab>__init__ 1 'steps'<tab>model = Pipeline()	Cが必要だよ。	Cが必要だよ。
KeyError: (A, B)<tab>'部屋数' '低所得率'<tab>X = df['部屋数', '低所得率']  # ひとつ選ぶ	[[A, B]] ←2重括弧だよ。	[[A, B]] ←2重括弧だよ。
TypeError: A() got an unexpected keyword argument B<tab>__init__ 'figure'<tab>plt.figure(figure=(6,6))	fig変数から非数値データを取り除こう。	figsizeのスペルミスだよ。
TypeError: A() must have at least two arguments.<tab>map<tab>a,b,c,d=map(input().split())	A(int, input().split()) に直そう。	A(int, input().split()) に直そう。
AttributeError: A object has no attribute B<tab>'str' 'endwith'<tab>if S.endwith('er'):	endswith のスペルミスだよ。	endswith のスペルミスだよ。
KeyError: A<tab>'1'<tab>sns.kdeplot(df.groupby('学習時間').get_group('1')['G3'], shade = True, label = 1)	データフレームにAという列はないよ。	データフレームにAという列はないよ。
"KeyError: ""A not in index""<tab>['教員']<tab>X = df[['緑地', '教員']]"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
NameError: name A is not defined<tab>'strip'<tab>print(T, S, strip())	変数Aを使う前にA=... のように値を代入しよう。	S.A() ←カンマ注意。
AttributeError: A object has no attribute B<tab>'Series' 'info'<tab>df['curry'].info()	データフレームがA型になってしまっているよ。	B()はデータフレームのメソッドだよ。
NameError: name A is not defined<tab>'a'<tab>print(0,a)	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
KeyError: A<tab>'1'<tab>sns.kdeplot(df.groupby('学習時間').get_group('1')['G3'], shade = True, label = '1')	データフレームにAという列はないよ。	データフレームにAという列はないよ。
ValueError: invalid literal for A() with base B: C<tab>int 10 'nikoandsolstice'<tab>b=int(input())	問題番号と入力データはあってる?	str(input()) に直そう。
TypeError: A not supported between instances of B and C<tab>'<' 'list' 'int'<tab>a=sorted(a)	BとCの比較になっちゃているよ。	BとCの比較になっちゃているよ。
KeyError: A<tab>'身長'<tab>df3.sort_values(by='身長')	データフレームにAという列はないよ。	データフレームにAという列はないよ。
NameError: name A is not defined<tab>'string'<tab>S, T = map(string, input().split())	str のスペルミスだよ。	str のスペルミスだよ。
"FileNotFoundError: A No such file or directory: B<tab>'[Errno 2] 'Users:/shion/Desktop/OJT/numa...<tab>X_train_numa_p = pd.read_csv(""Users:/shion/Desktop/OJT/numa-chan/train_Numa_print.csv"")"	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
"NameError: name A is not defined<tab>'replace'<tab>print(replace(""9"",""1""))"	"print(A,2"")) に直そう。"	Aは、文字列名.A() のように操作する文字列が必要だよ。
NameError: name A is not defined<tab>'weather'<tab>print(df[weather.isnull()])	df のスペルミスだよ。	文字列はAのように' 'で囲もう。
NameError: name A is not defined<tab>'A'<tab>A.B=map(int,input().split())	A = int, input().split()) に直そう。	A,B=map(int,input().split()) ←カンマ注意。
NameError: name A is not defined<tab>'Series'<tab>for key in Series:	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
TypeError: A object is not iterable<tab>'numpy.float64'<tab>max(r2)	max = buitlins.max で初期化してみよう。	max = buitlins.max で初期化してみよう。
ValueError: too many values to unpack (expected A)<tab>2<tab>N, P = map(str, input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
ValueError: invalid literal for A() with base B: C<tab>int 10 '3 10 20 39'<tab>N=int(input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
NameError: name A is not defined<tab>'ba'<tab>mi=[x for x in b if a[i]-ab<=ba[i]+ab]	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
TypeError: A object is not iterable<tab>'builtin_function_or_method'<tab>N, A ,X, Y=map(int,input().split)	map(int, input().split()) に直そう。	map(int, input().split()) に直そう。
NameError: name A is not defined<tab>'df'<tab>plt.scatter(df['部屋数'], df['住宅価格'])	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
KeyError: A<tab>'1'<tab>sns.kdeplot(df.groupby('アルコール').get_group('1')['G3'], shade = True, label = '1')	データフレームにAという列はないよ。	データフレームにAという列はないよ。
FileNotFoundError: A No such file or directory: B<tab>[Errno 2] 'Jリーグ選手身長体重.csv'<tab>df = pd.read_csv('Jリーグ選手身長体重.csv')	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
NameError: name A is not defined<tab>'RandomorestRegressor'<tab>model = RandomorestRegressor()	from sklearn.ensemble import A を実行しよう。	RandomForestRegressor のスペルミスだよ。
"FileNotFoundError: A No such file or directory: B<tab>'[Errno 2] 'shion:/Desktop/OJT/numa-chan/...<tab>X_train_numa_p = pd.read_csv(""shion:/Desktop/OJT/numa-chan/train_Numa_print.csv"")"	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
FileNotFoundError: A No such file or directory: B<tab>'[Errno 2] '/drive/my-drive/nuna-chan/tra...<tab>X_train_numa_p = pd.read_csv('/drive/my-drive/nuna-chan/train_Numa_print.csv')	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
"KeyError: ""None of A are in the B""<tab>[Index(['川辺'], dtype='object')] [columns...<tab>X = df[['川辺']]  # ひとつ選ぶ"	データフレームに存在しない列名を使っているよ。	データフレームに存在しない列名を使っているよ。
NameError: name A is not defined<tab>'cin'<tab>cin >> A1 >> A2 >> A3	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'corr'<tab>rho = corr(df[column], df['犯罪率'])	print(df[column].A(df['犯罪率'])) に直そう。	print(df[column].A(df['犯罪率'])) に直そう。
ValueError: not enough values to unpack (expected A, got B)<tab>2 1<tab>h,w=map(int,input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
"KeyError: ""A not in index""<tab>['week_num', 'weather_num', 'event_num',...<tab>X = df[['week_num','temperature','weather_num','kcal','soldout','event_num', 'remarks_num', 'precipitation_num']]"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
TypeError: A object is not subscriptable<tab>'type'<tab>str[s,t,u,v]	本当にlist変数?	本当にstr変数?
KeyError: A<tab>0<tab>df_key['keys'][0]	.iloc['A] じゃない?	.iloc[A] じゃない?
TypeError: A object is not subscriptable<tab>'int'<tab>if n[i]>=k:	整数は先に文字列に変換しよう。	整数は先に文字列に変換しよう。
ValueError: not enough values to unpack (expected A, got B)<tab>2 1<tab>A,B = map(int,input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
NameError: name A is not defined<tab>'figsize'<tab>plt.figure(figsize[7,7])	変数Aを使う前にA=... のように値を代入しよう。	plt.figure(A=(7,7)) に直そう。
ImportError: cannot import name A from B C<tab>'RandomForestRegressor' 'sklearn.tree' (...<tab>from sklearn.tree import RandomForestRegressor	@CheckImportPath(A)	@CheckImportPath(A)
NameError: name A is not defined<tab>'math'<tab>money = math.floor(money * 1.01)	import A を実行しよう。	import A を実行しよう。
KeyError: A<tab>'販売数'<tab>plt.scatter(df['temperature'], df['販売数'])	データフレームにAという列はないよ。	データフレームにAという列はないよ。
"NameError: name A is not defined<tab>'train'<tab>train.index = pd.to_datetime(train[""datetime""])"	変数Aを使う前にA=... のように値を代入しよう。	変数名に. は使えないよ。
NameError: name A is not defined<tab>'collections'<tab>c = collections.Counter(A)	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
TypeError: A() must have at least two arguments.<tab>map<tab>n,k=map(input(int()))	A(int, input().split()) に直そう。	A(int, input().split()) に直そう。
ValueError: not enough values to unpack (expected A, got B)<tab>3 1<tab>x,y,z=map(int,input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
TypeError: A() got an unexpected keyword argument B<tab>__init__ 'maxdepth'<tab>model = DecisionTreeRegressor(maxdepth=5)	max_depthのスペルミスだよ。	max_depthのスペルミスだよ。
NameError: name A is not defined<tab>'RandomForestRegressor'<tab>model =RandomForestRegressor()	from sklearn.linear_model import A を実行しよう。	from sklearn.ensemble import A を実行しよう。
NameError: name A is not defined<tab>'n'<tab>for j in range(1,n):	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
"FileNotFoundError: A No such file or directory: B<tab>'[Errno 2] '/Users/shion/Desktop/OJT/numa...<tab>X_train_numa_p = pd.read_csv(""/Users/shion/Desktop/OJT/numa-chan/train_Numa_print.csv"")"	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
